AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID
1812,1812,Dinesh Sharma,47,1,A1812
1813,1813,Venkatesh Rao,48,1,REC_OFF_004
1814,1814,Santosh Sharma,49,1,A1814
1815,1815,Suresh Chavan,50,1,A1815
1816,1816,Mahesh Sharma,51,1,A1816
1817,1817,Dinesh Chavan,52,1,A1817
1818,1818,Ashok Sharma,53,1,A1818
1819,1819,Santosh Chavan,54,1,A1819
1820,1820,Ramesh Gowda,20,1,REC_OFF_001
1821,1821,Mahesh Chavan,21,1,A1821
1822,1822,Dinesh Sharma,22,1,A1822
1823,1823,Ashok Chavan,23,1,A1823
1824,1824,Santosh Sharma,24,1,A1824
1825,1825,Suresh Chavan,25,1,A1825
1826,1826,Mahesh Sharma,26,1,A1826
1827,1827,Pradeep Deshmukh,27,1,REC_OFF_008
1828,1828,Ashok Sharma,28,1,A1828
1829,1829,Santosh Chavan,29,1,A1829
1830,1830,Suresh Sharma,30,1,A1830
1831,1831,Mahesh Chavan,31,1,A1831
1832,1832,Dinesh Sharma,32,1,A1832
1833,1833,Ashok Chavan,33,1,A1833
1834,1834,Basavaraj Patil,34,1,REC_OFF_005
1835,1835,Suresh Chavan,35,1,A1835
1836,1836,Mahesh Sharma,36,1,A1836
1837,1837,Dinesh Chavan,37,1,A1837
1838,1838,Ashok Sharma,38,1,A1838
1839,1839,Santosh Chavan,39,1,A1839
1840,1840,Suresh Sharma,40,1,A1840
1841,1841,Kiran Kumar,41,1,REC_OFF_002
1842,1842,Dinesh Sharma,42,1,A1842
1843,1843,Ashok Chavan,43,1,A1843
1844,1844,Santosh Sharma,44,1,A1844
1845,1845,Suresh Chavan,45,1,A1845
1846,1846,Mahesh Sharma,46,1,A1846
1847,1847,Dinesh Chavan,47,1,A1847
1848,1848,Dharmesh Pujari,48,1,REC_OFF_009
1849,1849,Santosh Chavan,49,1,A1849
1850,1850,Suresh Sharma,50,1,A1850
1851,1851,Mahesh Chavan,51,1,A1851
1852,1852,Dinesh Sharma,52,1,A1852
1853,1853,Ashok Chavan,53,1,A1853
1854,1854,Santosh Sharma,54,1,A1854
1855,1855,Anand Kulkarni,20,1,REC_OFF_006
1856,1856,Mahesh Sharma,21,1,A1856
1857,1857,Dinesh Chavan,22,1,A1857
1858,1858,Ashok Sharma,23,1,A1858
1859,1859,Santosh Chavan,24,1,A1859
1860,1860,Suresh Sharma,25,1,A1860
1861,1861,Mahesh Chavan,26,1,A1861
1862,1862,Manjunath Naik,27,1,REC_OFF_003
1863,1863,Ashok Chavan,28,1,A1863
1864,1864,Santosh Sharma,29,1,A1864
1865,1865,Suresh Chavan,30,1,A1865
1866,1866,Mahesh Sharma,31,1,A1866
1867,1867,Dinesh Chavan,32,1,A1867
1868,1868,Ashok Sharma,33,1,A1868
1869,1869,Ganesh Hegde,34,1,REC_OFF_010
1870,1870,Suresh Sharma,35,1,A1870
1871,1871,Mahesh Chavan,36,1,A1871
1872,1872,Dinesh Sharma,37,1,A1872
1873,1873,Ashok Chavan,38,1,A1873
1874,1874,Santosh Sharma,39,1,A1874
1875,1875,Suresh Chavan,40,1,A1875
1876,1876,Sunil Shetty,41,1,REC_OFF_007
1877,1877,Dinesh Chavan,42,1,A1877
1878,1878,Ashok Sharma,43,1,A1878
1879,1879,Santosh Chavan,44,1,A1879
1880,1880,Suresh Sharma,45,1,A1880
1881,1881,Mahesh Chavan,46,1,A1881
1882,1882,Dinesh Sharma,47,1,A1882
1883,1883,Venkatesh Rao,48,1,REC_OFF_004
1884,1884,Santosh Sharma,49,1,A1884
1885,1885,Suresh Chavan,50,1,A1885
1886,1886,Mahesh Sharma,51,1,A1886
1887,1887,Dinesh Chavan,52,1,A1887
1888,1888,Ashok Sharma,53,1,A1888
1889,1889,Santosh Chavan,54,1,A1889
1890,1890,Ramesh Gowda,20,1,REC_OFF_001
1891,1891,Mahesh Chavan,21,1,A1891
1892,1892,Dinesh Sharma,22,1,A1892
1893,1893,Ashok Chavan,23,1,A1893
1894,1894,Santosh Sharma,24,1,A1894
1895,1895,Suresh Chavan,25,1,A1895
1896,1896,Mahesh Sharma,26,1,A1896
1897,1897,Pradeep Deshmukh,27,1,REC_OFF_008
1898,1898,Ashok Sharma,28,1,A1898
1899,1899,Santosh Chavan,29,1,A1899
1900,1900,Suresh Sharma,30,1,A1900
1901,1901,Mahesh Chavan,31,1,A1901
1902,1902,Dinesh Sharma,32,1,A1902
1903,1903,Ashok Chavan,33,1,A1903
1904,1904,Basavaraj Patil,34,1,REC_OFF_005
1905,1905,Suresh Chavan,35,1,A1905
1906,1906,Mahesh Sharma,36,1,A1906
1907,1907,Dinesh Chavan,37,1,A1907
1908,1908,Ashok Sharma,38,1,A1908
1909,1909,Santosh Chavan,39,1,A1909
1910,1910,Suresh Sharma,40,1,A1910
1911,1911,Kiran Kumar,41,1,REC_OFF_002
1912,1912,Dinesh Sharma,42,1,A1912
1913,1913,Ashok Chavan,43,1,A1913
1914,1914,Santosh Sharma,44,1,A1914
1915,1915,Suresh Chavan,45,1,A1915
1916,1916,Mahesh Sharma,46,1,A1916
1917,1917,Dinesh Chavan,47,1,A1917
1918,1918,Dharmesh Pujari,48,1,REC_OFF_009
1919,1919,Santosh Chavan,49,1,A1919
1920,1920,Suresh Sharma,50,1,A1920
1921,1921,Mahesh Chavan,51,1,A1921
1922,1922,Dinesh Sharma,52,1,A1922
1923,1923,Ashok Chavan,53,1,A1923
1924,1924,Santosh Sharma,54,1,A1924
1925,1925,Anand Kulkarni,20,1,REC_OFF_006
1926,1926,Mahesh Sharma,21,1,A1926
1927,1927,Dinesh Chavan,22,1,A1927
1928,1928,Ashok Sharma,23,1,A1928
1929,1929,Santosh Chavan,24,1,A1929
1930,1930,Suresh Sharma,25,1,A1930
1931,1931,Mahesh Chavan,26,1,A1931
1932,1932,Manjunath Naik,27,1,REC_OFF_003
1933,1933,Ashok Chavan,28,1,A1933
1934,1934,Santosh Sharma,29,1,A1934
1935,1935,Suresh Chavan,30,1,A1935
1936,1936,Mahesh Sharma,31,1,A1936
1937,1937,Dinesh Chavan,32,1,A1937
1938,1938,Ashok Sharma,33,1,A1938
1939,1939,Ganesh Hegde,34,1,REC_OFF_010
1940,1940,Suresh Sharma,35,1,A1940
1941,1941,Mahesh Chavan,36,1,A1941
1942,1942,Dinesh Sharma,37,1,A1942
1943,1943,Ashok Chavan,38,1,A1943
1944,1944,Santosh Sharma,39,1,A1944
1945,1945,Suresh Chavan,40,1,A1945
1946,1946,Sunil Shetty,41,1,REC_OFF_007
1947,1947,Dinesh Chavan,42,1,A1947
1948,1948,Ashok Sharma,43,1,A1948
1949,1949,Santosh Chavan,44,1,A1949
1950,1950,Suresh Sharma,45,1,A1950
1951,1951,Mahesh Chavan,46,1,A1951
1952,1952,Dinesh Sharma,47,1,A1952
1953,1953,Venkatesh Rao,48,1,REC_OFF_004
1954,1954,Santosh Sharma,49,1,A1954
1955,1955,Suresh Chavan,50,1,A1955
1956,1956,Mahesh Sharma,51,1,A1956
1957,1957,Dinesh Chavan,52,1,A1957
1958,1958,Ashok Sharma,53,1,A1958
1959,1959,Santosh Chavan,54,1,A1959
1960,1960,Ramesh Gowda,20,1,REC_OFF_001
1961,1961,Mahesh Chavan,21,1,A1961
1962,1962,Dinesh Sharma,22,1,A1962
1963,1963,Ashok Chavan,23,1,A1963
1964,1964,Santosh Sharma,24,1,A1964
1965,1965,Suresh Chavan,25,1,A1965
1966,1966,Mahesh Sharma,26,1,A1966
1967,1967,Pradeep Deshmukh,27,1,REC_OFF_008
1968,1968,Ashok Sharma,28,1,A1968
1969,1969,Santosh Chavan,29,1,A1969
1970,1970,Suresh Sharma,30,1,A1970
1971,1971,Mahesh Chavan,31,1,A1971
1972,1972,Dinesh Sharma,32,1,A1972
1973,1973,Ashok Chavan,33,1,A1973
1974,1974,Basavaraj Patil,34,1,REC_OFF_005
1975,1975,Suresh Chavan,35,1,A1975
1976,1976,Mahesh Sharma,36,1,A1976
1977,1977,Dinesh Chavan,37,1,A1977
1978,1978,Ashok Sharma,38,1,A1978
1979,1979,Santosh Chavan,39,1,A1979
1980,1980,Suresh Sharma,40,1,A1980
1981,1981,Kiran Kumar,41,1,REC_OFF_002
1982,1982,Dinesh Sharma,42,1,A1982
1983,1983,Ashok Chavan,43,1,A1983
1984,1984,Santosh Sharma,44,1,A1984
1985,1985,Suresh Chavan,45,1,A1985
1986,1986,Mahesh Sharma,46,1,A1986
1987,1987,Dinesh Chavan,47,1,A1987
1988,1988,Dharmesh Pujari,48,1,REC_OFF_009
1989,1989,Santosh Chavan,49,1,A1989
1990,1990,Suresh Sharma,50,1,A1990
1991,1991,Mahesh Chavan,51,1,A1991
1992,1992,Dinesh Sharma,52,1,A1992
1993,1993,Ashok Chavan,53,1,A1993
1994,1994,Santosh Sharma,54,1,A1994
1995,1995,Anand Kulkarni,20,1,REC_OFF_006
1996,1996,Mahesh Sharma,21,1,A1996
1997,1997,Dinesh Chavan,22,1,A1997
1998,1998,Ashok Sharma,23,1,A1998
1999,1999,Santosh Chavan,24,1,A1999
2000,2000,Suresh Sharma,25,1,A2000
2001,2001,Mahesh Chavan,26,1,A2001
2002,2002,Manjunath Naik,27,1,REC_OFF_003
2003,2003,Ashok Chavan,28,1,A2003
2004,2004,Santosh Sharma,29,1,A2004
2005,2005,Suresh Chavan,30,1,A2005
2006,2006,Mahesh Sharma,31,1,A2006
2007,2007,Dinesh Chavan,32,1,A2007
2008,2008,Ashok Sharma,33,1,A2008
2009,2009,Ganesh Hegde,34,1,REC_OFF_010
2010,2010,Suresh Sharma,35,1,A2010
2011,2011,Mahesh Chavan,36,1,A2011
2012,2012,Dinesh Sharma,37,1,A2012
2013,2013,Ashok Chavan,38,1,A2013
2014,2014,Santosh Sharma,39,1,A2014
2015,2015,Suresh Chavan,40,1,A2015
2016,2016,Sunil Shetty,41,1,REC_OFF_007
2017,2017,Dinesh Chavan,42,1,A2017
2018,2018,Ashok Sharma,43,1,A2018
2019,2019,Santosh Chavan,44,1,A2019
2020,2020,Suresh Sharma,45,1,A2020
2021,2021,Mahesh Chavan,46,1,A2021
2022,2022,Dinesh Sharma,47,1,A2022
2023,2023,Venkatesh Rao,48,1,REC_OFF_004
2024,2024,Santosh Sharma,49,1,A2024
2025,2025,Suresh Chavan,50,1,A2025
2026,2026,Mahesh Sharma,51,1,A2026
2027,2027,Dinesh Chavan,52,1,A2027
2028,2028,Ashok Sharma,53,1,A2028
2029,2029,Santosh Chavan,54,1,A2029
2030,2030,Ramesh Gowda,20,1,REC_OFF_001
2031,2031,Mahesh Chavan,21,1,A2031
2032,2032,Dinesh Sharma,22,1,A2032
2033,2033,Ashok Chavan,23,1,A2033
2034,2034,Santosh Sharma,24,1,A2034
2035,2035,Suresh Chavan,25,1,A2035
2036,2036,Mahesh Sharma,26,1,A2036
2037,2037,Pradeep Deshmukh,27,1,REC_OFF_008
2038,2038,Ashok Sharma,28,1,A2038
2039,2039,Santosh Chavan,29,1,A2039
2040,2040,Suresh Sharma,30,1,A2040
2041,2041,Mahesh Chavan,31,1,A2041
2042,2042,Dinesh Sharma,32,1,A2042
2043,2043,Ashok Chavan,33,1,A2043
2044,2044,Basavaraj Patil,34,1,REC_OFF_005
2045,2045,Suresh Chavan,35,1,A2045
2046,2046,Mahesh Sharma,36,1,A2046
2047,2047,Dinesh Chavan,37,1,A2047
2048,2048,Ashok Sharma,38,1,A2048
2049,2049,Santosh Chavan,39,1,A2049
2050,2050,Suresh Sharma,40,1,A2050
2051,2051,Kiran Kumar,41,1,REC_OFF_002
2052,2052,Dinesh Sharma,42,1,A2052
2053,2053,Ashok Chavan,43,1,A2053
2054,2054,Santosh Sharma,44,1,A2054
2055,2055,Suresh Chavan,45,1,A2055
2056,2056,Mahesh Sharma,46,1,A2056
2057,2057,Dinesh Chavan,47,1,A2057
2058,2058,Dharmesh Pujari,48,1,REC_OFF_009
2059,2059,Santosh Chavan,49,1,A2059
2060,2060,Suresh Sharma,50,1,A2060
2061,2061,Mahesh Chavan,51,1,A2061
2062,2062,Dinesh Sharma,52,1,A2062
2063,2063,Ashok Chavan,53,1,A2063
2064,2064,Santosh Sharma,54,1,A2064
2065,2065,Anand Kulkarni,20,1,REC_OFF_006
2066,2066,Mahesh Sharma,21,1,A2066
2067,2067,Dinesh Chavan,22,1,A2067
2068,2068,Ashok Sharma,23,1,A2068
2069,2069,Santosh Chavan,24,1,A2069
2070,2070,Suresh Sharma,25,1,A2070
2071,2071,Mahesh Chavan,26,1,A2071
2072,2072,Manjunath Naik,27,1,REC_OFF_003
2073,2073,Ashok Chavan,28,1,A2073
2074,2074,Santosh Sharma,29,1,A2074
2075,2075,Suresh Chavan,30,1,A2075
2076,2076,Mahesh Sharma,31,1,A2076
2077,2077,Dinesh Chavan,32,1,A2077
2078,2078,Ashok Sharma,33,1,A2078
2079,2079,Ganesh Hegde,34,1,REC_OFF_010
2080,2080,Suresh Sharma,35,1,A2080
2081,2081,Mahesh Chavan,36,1,A2081
2082,2082,Dinesh Sharma,37,1,A2082
2083,2083,Ashok Chavan,38,1,A2083
2084,2084,Santosh Sharma,39,1,A2084
2085,2085,Suresh Chavan,40,1,A2085
2086,2086,Sunil Shetty,41,1,REC_OFF_007
2087,2087,Dinesh Chavan,42,1,A2087
2088,2088,Ashok Sharma,43,1,A2088
2089,2089,Santosh Chavan,44,1,A2089
2090,2090,Suresh Sharma,45,1,A2090
2091,2091,Mahesh Chavan,46,1,A2091
2092,2092,Dinesh Sharma,47,1,A2092
2093,2093,Venkatesh Rao,48,1,REC_OFF_004
2094,2094,Santosh Sharma,49,1,A2094
2095,2095,Suresh Chavan,50,1,A2095
2096,2096,Mahesh Sharma,51,1,A2096
2097,2097,Dinesh Chavan,52,1,A2097
2098,2098,Ashok Sharma,53,1,A2098
2099,2099,Santosh Chavan,54,1,A2099
2100,2100,Ramesh Gowda,20,1,REC_OFF_001
2101,2101,Mahesh Chavan,21,1,A2101
2102,2102,Dinesh Sharma,22,1,A2102
2103,2103,Ashok Chavan,23,1,A2103
2104,2104,Santosh Sharma,24,1,A2104
2105,2105,Suresh Chavan,25,1,A2105
2106,2106,Mahesh Sharma,26,1,A2106
2107,2107,Pradeep Deshmukh,27,1,REC_OFF_008
2108,2108,Ashok Sharma,28,1,A2108
2109,2109,Santosh Chavan,29,1,A2109
2110,2110,Suresh Sharma,30,1,A2110
2111,2111,Mahesh Chavan,31,1,A2111
2112,2112,Dinesh Sharma,32,1,A2112
2113,2113,Ashok Chavan,33,1,A2113
2114,2114,Basavaraj Patil,34,1,REC_OFF_005
2115,2115,Suresh Chavan,35,1,A2115
2116,2116,Mahesh Sharma,36,1,A2116
2117,2117,Dinesh Chavan,37,1,A2117
2118,2118,Ashok Sharma,38,1,A2118
2119,2119,Santosh Chavan,39,1,A2119
2120,2120,Suresh Sharma,40,1,A2120
2121,2121,Kiran Kumar,41,1,REC_OFF_002
2122,2122,Dinesh Sharma,42,1,A2122
2123,2123,Ashok Chavan,43,1,A2123
2124,2124,Santosh Sharma,44,1,A2124
2125,2125,Suresh Chavan,45,1,A2125
2126,2126,Mahesh Sharma,46,1,A2126
2127,2127,Dinesh Chavan,47,1,A2127
2128,2128,Dharmesh Pujari,48,1,REC_OFF_009
2129,2129,Santosh Chavan,49,1,A2129
2130,2130,Suresh Sharma,50,1,A2130
2131,2131,Mahesh Chavan,51,1,A2131
2132,2132,Dinesh Sharma,52,1,A2132
2133,2133,Ashok Chavan,53,1,A2133
2134,2134,Santosh Sharma,54,1,A2134
2135,2135,Anand Kulkarni,20,1,REC_OFF_006
2136,2136,Mahesh Sharma,21,1,A2136
2137,2137,Dinesh Chavan,22,1,A2137
2138,2138,Ashok Sharma,23,1,A2138
2139,2139,Santosh Chavan,24,1,A2139
2140,2140,Suresh Sharma,25,1,A2140
2141,2141,Mahesh Chavan,26,1,A2141
2142,2142,Manjunath Naik,27,1,REC_OFF_003
2143,2143,Ashok Chavan,28,1,A2143
2144,2144,Santosh Sharma,29,1,A2144
2145,2145,Suresh Chavan,30,1,A2145
2146,2146,Mahesh Sharma,31,1,A2146
2147,2147,Dinesh Chavan,32,1,A2147
2148,2148,Ashok Sharma,33,1,A2148
2149,2149,Ganesh Hegde,34,1,REC_OFF_010
2150,2150,Suresh Sharma,35,1,A2150
2151,2151,Mahesh Chavan,36,1,A2151
2152,2152,Dinesh Sharma,37,1,A2152
2153,2153,Ashok Chavan,38,1,A2153
2154,2154,Santosh Sharma,39,1,A2154
2155,2155,Suresh Chavan,40,1,A2155
2156,2156,Sunil Shetty,41,1,REC_OFF_007
2157,2157,Dinesh Chavan,42,1,A2157
2158,2158,Ashok Sharma,43,1,A2158
2159,2159,Santosh Chavan,44,1,A2159
2160,2160,Suresh Sharma,45,1,A2160
2161,2161,Mahesh Chavan,46,1,A2161
2162,2162,Dinesh Sharma,47,1,A2162
2163,2163,Venkatesh Rao,48,1,REC_OFF_004
2164,2164,Santosh Sharma,49,1,A2164
2165,2165,Suresh Chavan,50,1,A2165
2166,2166,Mahesh Sharma,51,1,A2166
2167,2167,Dinesh Chavan,52,1,A2167
2168,2168,Ashok Sharma,53,1,A2168
2169,2169,Santosh Chavan,54,1,A2169
2170,2170,Ramesh Gowda,20,1,REC_OFF_001
2171,2171,Mahesh Chavan,21,1,A2171
2172,2172,Dinesh Sharma,22,1,A2172
2173,2173,Ashok Chavan,23,1,A2173
2174,2174,Santosh Sharma,24,1,A2174
2175,2175,Suresh Chavan,25,1,A2175
2176,2176,Mahesh Sharma,26,1,A2176
2177,2177,Pradeep Deshmukh,27,1,REC_OFF_008
2178,2178,Ashok Sharma,28,1,A2178
2179,2179,Santosh Chavan,29,1,A2179
2180,2180,Suresh Sharma,30,1,A2180
2181,2181,Mahesh Chavan,31,1,A2181
2182,2182,Dinesh Sharma,32,1,A2182
2183,2183,Ashok Chavan,33,1,A2183
2184,2184,Basavaraj Patil,34,1,REC_OFF_005
2185,2185,Suresh Chavan,35,1,A2185
2186,2186,Mahesh Sharma,36,1,A2186
2187,2187,Dinesh Chavan,37,1,A2187
2188,2188,Ashok Sharma,38,1,A2188
2189,2189,Santosh Chavan,39,1,A2189
2190,2190,Suresh Sharma,40,1,A2190
2191,2191,Kiran Kumar,41,1,REC_OFF_002
2192,2192,Dinesh Sharma,42,1,A2192
2193,2193,Ashok Chavan,43,1,A2193
2194,2194,Santosh Sharma,44,1,A2194
2195,2195,Suresh Chavan,45,1,A2195
2196,2196,Mahesh Sharma,46,1,A2196
2197,2197,Dinesh Chavan,47,1,A2197
2198,2198,Dharmesh Pujari,48,1,REC_OFF_009
2199,2199,Santosh Chavan,49,1,A2199
2200,2200,Suresh Sharma,50,1,A2200
2201,2201,Mahesh Chavan,51,1,A2201
2202,2202,Dinesh Sharma,52,1,A2202
2203,2203,Ashok Chavan,53,1,A2203
2204,2204,Santosh Sharma,54,1,A2204
2205,2205,Anand Kulkarni,20,1,REC_OFF_006
2206,2206,Mahesh Sharma,21,1,A2206
2207,2207,Dinesh Chavan,22,1,A2207
2208,2208,Ashok Sharma,23,1,A2208
2209,2209,Santosh Chavan,24,1,A2209
2210,2210,Suresh Sharma,25,1,A2210
2211,2211,Mahesh Chavan,26,1,A2211
2212,2212,Manjunath Naik,27,1,REC_OFF_003
2213,2213,Ashok Chavan,28,1,A2213
2214,2214,Santosh Sharma,29,1,A2214
2215,2215,Suresh Chavan,30,1,A2215
2216,2216,Mahesh Sharma,31,1,A2216
2217,2217,Dinesh Chavan,32,1,A2217
2218,2218,Ashok Sharma,33,1,A2218
2219,2219,Ganesh Hegde,34,1,REC_OFF_010
2220,2220,Suresh Sharma,35,1,A2220
2221,2221,Mahesh Chavan,36,1,A2221
2222,2222,Dinesh Sharma,37,1,A2222
2223,2223,Ashok Chavan,38,1,A2223
2224,2224,Santosh Sharma,39,1,A2224
2225,2225,Suresh Chavan,40,1,A2225
2226,2226,Sunil Shetty,41,1,REC_OFF_007
2227,2227,Dinesh Chavan,42,1,A2227
2228,2228,Ashok Sharma,43,1,A2228
2229,2229,Santosh Chavan,44,1,A2229
2230,2230,Suresh Sharma,45,1,A2230
2231,2231,Mahesh Chavan,46,1,A2231
2232,2232,Dinesh Sharma,47,1,A2232
2233,2233,Venkatesh Rao,48,1,REC_OFF_004
2234,2234,Santosh Sharma,49,1,A2234
2235,2235,Suresh Chavan,50,1,A2235
2236,2236,Mahesh Sharma,51,1,A2236
2237,2237,Dinesh Chavan,52,1,A2237
2238,2238,Ashok Sharma,53,1,A2238
2239,2239,Santosh Chavan,54,1,A2239
2240,2240,Ramesh Gowda,20,1,REC_OFF_001
2241,2241,Mahesh Chavan,21,1,A2241
2242,2242,Dinesh Sharma,22,1,A2242
2243,2243,Ashok Chavan,23,1,A2243
2244,2244,Santosh Sharma,24,1,A2244
2245,2245,Suresh Chavan,25,1,A2245
2246,2246,Mahesh Sharma,26,1,A2246
2247,2247,Pradeep Deshmukh,27,1,REC_OFF_008
2248,2248,Ashok Sharma,28,1,A2248
2249,2249,Santosh Chavan,29,1,A2249
2250,2250,Suresh Sharma,30,1,A2250
2251,2251,Mahesh Chavan,31,1,A2251
2252,2252,Dinesh Sharma,32,1,A2252
2253,2253,Ashok Chavan,33,1,A2253
2254,2254,Basavaraj Patil,34,1,REC_OFF_005
2255,2255,Suresh Chavan,35,1,A2255
2256,2256,Mahesh Sharma,36,1,A2256
2257,2257,Dinesh Chavan,37,1,A2257
2258,2258,Ashok Sharma,38,1,A2258
2259,2259,Santosh Chavan,39,1,A2259
2260,2260,Suresh Sharma,40,1,A2260
2261,2261,Kiran Kumar,41,1,REC_OFF_002
2262,2262,Dinesh Sharma,42,1,A2262
2263,2263,Ashok Chavan,43,1,A2263
2264,2264,Santosh Sharma,44,1,A2264
2265,2265,Suresh Chavan,45,1,A2265
2266,2266,Mahesh Sharma,46,1,A2266
2267,2267,Dinesh Chavan,47,1,A2267
2268,2268,Dharmesh Pujari,48,1,REC_OFF_009
2269,2269,Santosh Chavan,49,1,A2269
2270,2270,Suresh Sharma,50,1,A2270
2271,2271,Mahesh Chavan,51,1,A2271
2272,2272,Dinesh Sharma,52,1,A2272
2273,2273,Ashok Chavan,53,1,A2273
2274,2274,Santosh Sharma,54,1,A2274
2275,2275,Anand Kulkarni,20,1,REC_OFF_006
2276,2276,Mahesh Sharma,21,1,A2276
2277,2277,Dinesh Chavan,22,1,A2277
2278,2278,Ashok Sharma,23,1,A2278
2279,2279,Santosh Chavan,24,1,A2279
2280,2280,Suresh Sharma,25,1,A2280
2281,2281,Mahesh Chavan,26,1,A2281
2282,2282,Manjunath Naik,27,1,REC_OFF_003
2283,2283,Ashok Chavan,28,1,A2283
2284,2284,Santosh Sharma,29,1,A2284
2285,2285,Suresh Chavan,30,1,A2285
2286,2286,Mahesh Sharma,31,1,A2286
2287,2287,Dinesh Chavan,32,1,A2287
2288,2288,Ashok Sharma,33,1,A2288
2289,2289,Ganesh Hegde,34,1,REC_OFF_010
2290,2290,Suresh Sharma,35,1,A2290
2291,2291,Mahesh Chavan,36,1,A2291
2292,2292,Dinesh Sharma,37,1,A2292
2293,2293,Ashok Chavan,38,1,A2293
2294,2294,Santosh Sharma,39,1,A2294
2295,2295,Suresh Chavan,40,1,A2295
2296,2296,Sunil Shetty,41,1,REC_OFF_007
2297,2297,Dinesh Chavan,42,1,A2297
2298,2298,Ashok Sharma,43,1,A2298
2299,2299,Santosh Chavan,44,1,A2299
2300,2300,Suresh Sharma,45,1,A2300
2301,2301,Mahesh Chavan,46,1,A2301
2302,2302,Dinesh Sharma,47,1,A2302
2303,2303,Venkatesh Rao,48,1,REC_OFF_004
2304,2304,Santosh Sharma,49,1,A2304
2305,2305,Suresh Chavan,50,1,A2305
2306,2306,Mahesh Sharma,51,1,A2306
2307,2307,Dinesh Chavan,52,1,A2307
2308,2308,Ashok Sharma,53,1,A2308
2309,2309,Santosh Chavan,54,1,A2309
2310,2310,Ramesh Gowda,20,1,REC_OFF_001
2311,2311,Mahesh Chavan,21,1,A2311
2312,2312,Dinesh Sharma,22,1,A2312
2313,2313,Ashok Chavan,23,1,A2313
2314,2314,Santosh Sharma,24,1,A2314
2315,2315,Suresh Chavan,25,1,A2315
2316,2316,Mahesh Sharma,26,1,A2316
2317,2317,Pradeep Deshmukh,27,1,REC_OFF_008
2318,2318,Ashok Sharma,28,1,A2318
2319,2319,Santosh Chavan,29,1,A2319
2320,2320,Suresh Sharma,30,1,A2320
2321,2321,Mahesh Chavan,31,1,A2321
2322,2322,Dinesh Sharma,32,1,A2322
2323,2323,Ashok Chavan,33,1,A2323
2324,2324,Basavaraj Patil,34,1,REC_OFF_005
2325,2325,Suresh Chavan,35,1,A2325
2326,2326,Mahesh Sharma,36,1,A2326
2327,2327,Dinesh Chavan,37,1,A2327
2328,2328,Ashok Sharma,38,1,A2328
2329,2329,Santosh Chavan,39,1,A2329
2330,2330,Suresh Sharma,40,1,A2330
2331,2331,Kiran Kumar,41,1,REC_OFF_002
2332,2332,Dinesh Sharma,42,1,A2332
2333,2333,Ashok Chavan,43,1,A2333
2334,2334,Santosh Sharma,44,1,A2334
2335,2335,Suresh Chavan,45,1,A2335
2336,2336,Mahesh Sharma,46,1,A2336
2337,2337,Dinesh Chavan,47,1,A2337
2338,2338,Dharmesh Pujari,48,1,REC_OFF_009
2339,2339,Santosh Chavan,49,1,A2339
2340,2340,Suresh Sharma,50,1,A2340
2341,2341,Mahesh Chavan,51,1,A2341
2342,2342,Dinesh Sharma,52,1,A2342
2343,2343,Ashok Chavan,53,1,A2343
2344,2344,Santosh Sharma,54,1,A2344
2345,2345,Anand Kulkarni,20,1,REC_OFF_006
2346,2346,Mahesh Sharma,21,1,A2346
2347,2347,Dinesh Chavan,22,1,A2347
2348,2348,Ashok Sharma,23,1,A2348
2349,2349,Santosh Chavan,24,1,A2349
2350,2350,Suresh Sharma,25,1,A2350
2351,2351,Mahesh Chavan,26,1,A2351
2352,2352,Manjunath Naik,27,1,REC_OFF_003
2353,2353,Ashok Chavan,28,1,A2353
2354,2354,Santosh Sharma,29,1,A2354
2355,2355,Suresh Chavan,30,1,A2355
2356,2356,Mahesh Sharma,31,1,A2356
2357,2357,Dinesh Chavan,32,1,A2357
2358,2358,Ashok Sharma,33,1,A2358
2359,2359,Ganesh Hegde,34,1,REC_OFF_010
2360,2360,Suresh Sharma,35,1,A2360
2361,2361,Mahesh Chavan,36,1,A2361
2362,2362,Dinesh Sharma,37,1,A2362
2363,2363,Ashok Chavan,38,1,A2363
2364,2364,Santosh Sharma,39,1,A2364
2365,2365,Suresh Chavan,40,1,A2365
2366,2366,Sunil Shetty,41,1,REC_OFF_007
2367,2367,Dinesh Chavan,42,1,A2367
2368,2368,Ashok Sharma,43,1,A2368
2369,2369,Santosh Chavan,44,1,A2369
2370,2370,Suresh Sharma,45,1,A2370
2371,2371,Mahesh Chavan,46,1,A2371
2372,2372,Dinesh Sharma,47,1,A2372
2373,2373,Venkatesh Rao,48,1,REC_OFF_004
2374,2374,Santosh Sharma,49,1,A2374
2375,2375,Suresh Chavan,50,1,A2375
2376,2376,Mahesh Sharma,51,1,A2376
2377,2377,Dinesh Chavan,52,1,A2377
2378,2378,Ashok Sharma,53,1,A2378
2379,2379,Santosh Chavan,54,1,A2379
2380,2380,Ramesh Gowda,20,1,REC_OFF_001
2381,2381,Mahesh Chavan,21,1,A2381
2382,2382,Dinesh Sharma,22,1,A2382
2383,2383,Ashok Chavan,23,1,A2383
2384,2384,Santosh Sharma,24,1,A2384
2385,2385,Suresh Chavan,25,1,A2385
2386,2386,Mahesh Sharma,26,1,A2386
2387,2387,Pradeep Deshmukh,27,1,REC_OFF_008
